candidate_id,dataset_version,split,article_id,manual_label_id,label,group_id,sample_method,source,publication_timestamp,target_entity,exact_text_sha256,historical_exposure_status,conflict_status
candidate-c,sentiment-eval-candidate-v1,train,40,1729,neutral,class_648044f5f966bcf3,representative_random,rss_local,2026-04-15 14:30:00,,14ecfa9c5bfeb891c16d34dcdba71042f9ce783fd1b19b062c313bb962bf95c5,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,42,1616,neutral,class_66dc0fb949641d4e,representative_random,rss_local,2025-12-16 14:37:07,BBRI,db333ec8dbab713e82e4e8cb1d0d617566ce6dd36816de0376bfc6a3b3ef519c,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,43,608,neutral,class_aa2f99bddfd04eb9,legacy_hard_case,rss_local,2026-04-19 19:30:44,,209ba13ea340cadd94f9901a94cab8e80cf4375405c919241c1093551efe2e67,active_test_148,none
candidate-c,sentiment-eval-candidate-v1,train,44,1085,neutral,class_3d82abc76cba0512,representative_random,rss_local,2026-04-15 18:00:00,,6a730a31be230dfb0fda990c2d9ebf981bc3c042411b98a8625b7b71186e2d34,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,45,509,neutral,class_91170c4e274230b6,legacy_hard_case,newsapi,2026-04-17 16:43:16,BBRI,7697460a70e5f5b3f2659e941e2a0335bed91c3a592445e9870cbb39150265fd,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,47,1723,neutral,class_7174705ee5b8c579,representative_random,gnews,2026-03-26 14:30:08,BMRI,082dec226c6d4663911e36fa8d0dd9ab9d626e2e0a180f4da88fdfc8118da01f,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,48,975,neutral,class_91ccc19bc0418279,legacy_hard_case,rss_local,2026-04-19 18:45:05,TLKM,5f8a6a10feb5f85e99e7ce9e1394d85284324a8010a4ac5b0fcf919e2e5e467d,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,49,1423,neutral,class_740e155f758e89e2,representative_random,rss_local,2026-04-17 20:40:30,TLKM,3527764cd0921a0789936a50992fc71b88bb1f5f595918cba3e91e208ff52066,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,50,1029,neutral,class_0e3fd56cc7fd200f,representative_random,newsapi,2026-03-27 17:10:58,TLKM,a24df91e74c192e15c9830b3582b25148b8c082abecb7940126c73504ac739d5,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,51,426,positive,class_ce1ca12914054d24,legacy_hard_case,rss_local,2026-04-19 09:45:58,TLKM,559cd0fba7fd1d2578629d7fce90151840ea3a77dc5aefb36d734f6a36594dd5,active_test_148,none
candidate-c,sentiment-eval-candidate-v1,train,52,723,neutral,class_c7b00c0844032003,legacy_hard_case,rss_local,2026-04-17 20:53:02,TLKM,f0eb1deace2ac34bbeb82fa636c8a7b05dc2b4103e201dbea8c278b6846ae70d,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,53,1810,neutral,class_aac5494da9df61e3,representative_random,ojk_rss,2026-01-30 00:00:00,,78f4d75ec52485f32753d05b95792b26cceec2c958137bc633b2e350bbd2b45f,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,54,1845,neutral,class_d5adb5872a9ff1f7,representative_random,ojk_rss,2026-01-13 00:00:00,,c1f35143bc90e7bff1b84f0de80dc63357d8b6b78d617992329ae7711c2c6fb7,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,56,1332,neutral,class_575d2340d5c91a2c,representative_random,ojk_rss,2026-02-09 00:00:00,,95225b67d14b8d8962b35f4d3bce86b617f5e5fb6eb8533c2f58fce2e0115cde,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,57,1642,neutral,class_58beea5b5497ff8d,representative_random,ojk_rss,2026-01-30 00:00:00,,8ff7f7dfa90d19663fe51810650da4c217747e0fa78a5ff1b075a49a2b3716ed,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,58,996,neutral,class_96b5118d4f60de98,representative_random,ojk_rss,2026-01-13 00:00:00,,d3bb374afe908fd32f6023dfde864c49c9039f37b5573e2010cda8e70c8793b3,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,59,425,neutral,class_3994a53c8fb8feab,legacy_hard_case,ojk_rss,2026-01-02 00:00:00,,59d7a956e5612d69b8c3e8660de67393cd84a3d13dc9fe9dece7b1c37ebf1a1a,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,61,1491,neutral,class_737ce9a40bb48ecc,representative_random,ojk_rss,2026-03-13 00:00:00,,622f95444529f7466eed4bcc2cb1bd8253ff7d0a49f15026427f08df5eead764,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,62,1881,neutral,class_7cbfd033de74e283,representative_random,ojk_rss,2026-02-28 00:00:00,,4f83511892c8e12ae754d2cd255a039f5d0f7fa43f8c3f9349910c8e02a8ae1b,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,63,1319,neutral,class_fe11cb6029c9a058,representative_random,ojk_rss,2026-02-12 00:00:00,,c2fefa2e4ced40d0bc7cc2e7b00d95e9c704c0646df914f204eedd4783e06d3c,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,64,1296,neutral,class_a567f98efb00cea0,representative_random,ojk_rss,2026-02-07 00:00:00,,6c476e0a5a592c223a6485b15bd80e048e2b6fe97176d9a402fad84b590c5264,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,66,1459,neutral,class_769fbd0802df1eb5,representative_random,ojk_rss,2026-01-31 00:00:00,,d1ade8ebd8d4f58658e21635ab9a146878e3f1d905489d3fc3bd94aae3682777,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,67,1490,neutral,class_38bb0a689449d23b,representative_random,ojk_rss,2026-01-15 00:00:00,,7fb3b56b6db50a2bebea733502286921a039e4cb400da4407be67a5272431925,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,68,1164,neutral,class_7b0207a48a392579,representative_random,ojk_rss,2026-03-12 00:00:00,,b5f5b9151761612799d6571973fdd0eb28a2e81d77c28076b98feb255f5c3adf,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,69,1463,neutral,class_03837f2887576a8c,representative_random,ojk_rss,2026-03-11 00:00:00,,886bae13edbcf7a769b20e751f85600019530d89675c1a2e1cf517ffc8f328e8,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,70,1213,neutral,class_6899d62e62a9b48b,representative_random,ojk_rss,2026-03-04 00:00:00,,5e0c5d1c3b14c14a304f2b4d93dfbe3d54503f4d7df5d40639dbec4228941184,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,71,738,neutral,class_82ce636c5e2e5907,legacy_hard_case,ojk_rss,2026-02-06 00:00:00,,65bfcf91b55bf4ec0193df592a6b2b6f37016a8ca7b0cc6a4f1bf8095c840e92,r5b_153,none
candidate-c,sentiment-eval-candidate-v1,train,72,1795,neutral,class_dfb8b80f1f80e13f,representative_random,ojk_rss,2026-02-02 00:00:00,,5dde7459964f0189aec742a3d093e499d796673ce06f113ab68624f6bc376e57,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,74,1328,neutral,class_a8ddd652cd75bb01,representative_random,ojk_rss,2026-01-29 00:00:00,,ea0c610a250993664ed5e46ba3fab732f871ebbfcac9ce2791d6107ec03723af,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,75,1574,neutral,class_8b996a9310a0beb4,representative_random,ojk_rss,2026-01-28 00:00:00,,df7ac44866760ddf7b65361c2af8bc4155c1df89bb62ec12513151c53d998e08,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,76,1225,neutral,class_defb2b38fbd32060,representative_random,ojk_rss,2026-01-27 00:00:00,,31e9a11343b408e16baee76052d0820e9d35037a0f5bfc177729cda51eee97e9,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,77,1055,neutral,class_97ffe2e9cc7f6c91,representative_random,ojk_rss,2026-01-23 00:00:00,,6e1e4325035c645fd20fcb131b126a1ef2266c34a1db613a670bcb2af0189f65,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,79,1317,neutral,class_1418d7be09484f03,representative_random,ojk_rss,2026-01-13 00:00:00,,dffae1c27de6c1cd7c35611c98622c4f41f5a645050c66f86cc38e7e8819f334,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,80,1512,neutral,class_dbe671ffb96e70be,representative_random,ojk_rss,2026-01-08 00:00:00,,6ea193f5bb405466a4f5a7c60fb998facae6e43c39f646318b537a6429044f8a,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,81,535,neutral,class_0fdedf7a034455f1,legacy_hard_case,rss_local,2026-04-16 09:10:00,ASII,3e31c48842a9238f952a63ed88abc027abdf297431fd45cc6765e057646886f2,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,83,1653,neutral,class_e28e810f457de26a,representative_random,newsapi,2026-04-18 11:27:00,ASII,cac536fd10164375d9ddfcf28b8d7762c224aa7ea1aec11a1958c1c95f1c5165,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,84,716,neutral,class_d576ca3e7f6d3111,legacy_hard_case,newsapi,2026-04-18 11:27:00,ASII,813629c19a638616a8cf09342f4fdcef0f2aad3610175f27e647d9b3c0396cf8,active_test_148,none
candidate-c,sentiment-eval-candidate-v1,train,85,1289,neutral,class_21c9a1bc89f9fb2a,representative_random,newsapi,2026-04-03 03:48:15,,4e03f72ebfe43a870c60728e4f56ba162b8df072f19c290fdc7081eef3005cb1,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,86,506,neutral,class_328dc517243b63a0,legacy_hard_case,rss_local,2026-04-17 21:40:09,,eab4a3dd687005798e130f93955bb74126ee2dce38e08317d150f5e0daaadb20,active_test_148,none
candidate-c,sentiment-eval-candidate-v1,train,87,1063,positive,class_8247f729663951df,representative_random,rss_local,2026-04-07 08:56:26,ADRO,8541799e5288b47ded5ac90962065bf5dc0e3419d0f2aa98f22c044a7cccac03,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,89,138,negative,class_a06763119b9aa51a,legacy_hard_case,rss_local,2026-04-16 08:27:01,ADRO,6aebbb279467cc114377f794ee71ed2a5999850ab7f792fd4339178f777c3ac3,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,90,105,neutral,class_ccaaa8476a6e1518,legacy_hard_case,newsapi,2026-04-14 07:33:42,ADRO,23b65668ac185fb57a83ff555942d7ff14f58d22319618ba0173df03cb1d3a28,active_test_148,none
candidate-c,sentiment-eval-candidate-v1,train,91,321,neutral,class_a147d7aa0dfd0804,legacy_hard_case,newsapi,2026-04-14 07:33:38,ADRO,c8594018f4aec153aa688e9dd24ffbcc9adccb6006f5d9ce961fa4a65b2d5fa1,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,93,772,positive,class_47119af501bc00b8,legacy_hard_case,unknown,2026-04-08 09:00:00,DEWA,f3bea9c633945dddcd82be0976de63fb27374532e8f700a5d58b90cf8bfcbb9e,multiple_previous_test_sets,none
candidate-c,sentiment-eval-candidate-v1,train,94,1559,neutral,class_8dcf32abdafc67c1,representative_random,rss_local,2026-04-16 07:10:00,,041286a7c4ffb7f6c3a04983abb496859fd488281dfbed5833ef4c3437054790,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,97,160,neutral,class_b36c436d130f9147,legacy_hard_case,rss_local,2026-04-16 20:00:46,,e59993e0726cb9e046ec9bcbf6f0096f45355546a1f19ded2e8f18a72317d837,multiple_previous_test_sets,none
candidate-c,sentiment-eval-candidate-v1,train,100,1012,neutral,class_62359a509e8fd588,representative_random,rss_local,2026-04-20 17:20:00,,bfd8f70d737d37e09c03fcb162c385ab13be7844a6108f5bf781b81dbffd5d99,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,101,144,neutral,class_afed14ce1edca86b,legacy_hard_case,rss_local,2026-04-20 12:00:28,,f0d5e026a4808c6238ce9effdf8f69e5c5a5bd23394e968f08c4d5165becf59e,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,102,1046,neutral,class_53d0628c7bb88783,representative_random,rss_local,2026-04-20 15:10:00,,7ee2434fce8eabff2d7105a7861fe6ec21469175602e3f53f1ddf76e45512748,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,103,477,neutral,class_451afa60116c609a,legacy_hard_case,google_news_rss,2026-04-17 01:00:00,ICBP,d327c722d87249596757c5f370e85c7f408b7d9a7e8c00d33e8e14d3e66c2130,active_test_148,none
candidate-c,sentiment-eval-candidate-v1,train,104,431,negative,class_8a86d9c0678ed377,legacy_hard_case,google_news_rss,2026-04-20 19:07:30,UNVR,ce5748cb8b4d4dd6d3ad14c32e2515c5dff253b52c81bc8cb8b8b58018017344,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,105,1444,neutral,class_5d0add96d6d4a194,representative_random,google_news_rss,2026-04-17 22:01:49,UNVR,2f95e4e1fb8c98e60c6a3cd1cd7e32af5942d34fe29536fb306806fe3c7ec6f6,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,107,184,neutral,class_451afa60116c609a,legacy_hard_case,google_news_rss,2026-04-17 07:00:00,ICBP,d327c722d87249596757c5f370e85c7f408b7d9a7e8c00d33e8e14d3e66c2130,r5b_153,none
candidate-c,sentiment-eval-candidate-v1,train,109,257,neutral,class_8511b166ff320619,legacy_hard_case,google_news_rss,2026-04-20 08:15:00,BUMI,6d04a14ede728f122344a1e267f2bf9501c96d0a5bfd5503cd22f98221797178,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,111,1214,positive,class_bb0048a337d971d7,representative_random,google_news_rss,2026-04-20 07:14:20,BUMI,071967d328d405ef09af0f833ce09ce1f2ab2fdfca07375202068733299a2b7a,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,113,1858,positive,class_3f14b8ab8f89f471,representative_random,google_news_rss,2026-04-20 06:55:19,BUMI,6364778df4074c4c7bdd02f8b4be88b92d6a58c91c38d6a219ccda579c12fb8a,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,114,743,neutral,class_d1d5458adecda892,legacy_hard_case,business_site_search,2026-05-01 00:00:00,UNVR,40d85ea083e39a18c414800b0236f907c01abf36f05414f326c2af797624b527,active_test_148,none
candidate-c,sentiment-eval-candidate-v1,train,116,1517,neutral,class_265a4c5d1c709263,representative_random,business_site_search,2026-06-02 14:49:35,UNVR,2e1b99ec252bc5bdcc8fb32bff782205a6e63bdbca3316f4562b917d9b002210,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,117,1640,neutral,class_a79eda1090d1d907,representative_random,business_site_search,2026-07-22 11:26:43,UNVR,050edbadac3b7ee5489eebbb3e15bf233b23b898dc05876eca2fa33968c16ada,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,118,1235,neutral,class_adac7089c484b2a0,representative_random,business_site_search,2026-07-22 11:26:43,UNVR,7b14146003a0d79dd30853df25f5a849a4dda2a1e5aab39fa34d5f91727737c2,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,119,1839,neutral,class_5fc0346dbc858350,representative_random,google_news_rss,2026-04-20 03:31:32,ICBP,8480898c01e73cfa3732b8141920586a770a69515c600be82f68939d932ae42c,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,120,690,neutral,class_8b40c0e7f2b9d974,legacy_hard_case,google_news_rss,2026-04-14 11:17:28,ICBP,6ba1bae813d09c311cfe6b90bd777c0f313fa546f82068f7edc4cb8d79cdb2c1,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,122,1672,neutral,class_3bc1ab8927a72b25,representative_random,business_site_search,2026-04-21 08:17:45,BUMI,c5545f6e73aa98201c36b981bb8ad3aa63ed9014bd0a853d53602ac005183d3f,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,124,449,positive,class_f675383faa81d61d,legacy_hard_case,business_site_search,2026-03-30 15:18:00,BUMI,f74557539b1b636e912b68e7bf8d211d9025134eb9b1510c62a2e556ebeb96ba,multiple_previous_test_sets,none
candidate-c,sentiment-eval-candidate-v1,train,126,1421,positive,class_ad715218859f578f,representative_random,google_news_rss,2026-04-20 06:55:17,BUMI,5b4d747a025d11d18e42481319df2fe9b27d487aa938a3d1e6d636f2f4688b9a,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,127,1069,neutral,class_c9d6e538cf93d036,representative_random,business_site_search,2026-07-22 14:40:07,BUMI,636b4bd052fc791f3397e2df47ea0edce9e606277de697b2f49938ec78cdbf8d,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,128,585,positive,class_0b28441c72c752cb,legacy_hard_case,business_site_search,2025-05-23 13:13:00,BUMI,0b715fc5db8a033f402fdb538afe37f6fbf64cef55105ef574d3eb7bb80ef54c,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,129,815,positive,class_3d438643da2834fd,legacy_hard_case,business_site_search,2025-06-18 10:25:00,BUMI,afbf03a8d4615601469678df0c738fff2ae5934580895895240e7fafd22cf3c5,active_test_148,none
candidate-c,sentiment-eval-candidate-v1,train,130,553,neutral,class_0f436e11e07720a5,legacy_hard_case,google_news_rss,2026-04-21 08:11:00,BBCA,f92f08f99e5b44d24ee1aada09f6b819051e3bcc5977f659e18e12420c381592,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,131,1879,positive,class_f1f97cf4a79f2fa0,representative_random,business_site_search,2026-07-21 11:15:11,BBCA,67e7e8ab0d672695306c0f4d82430bfeae818c4f75dea887377c4da4e0844de3,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,133,140,positive,class_e149618614d52ec7,legacy_hard_case,rss_local,2026-04-20 13:53:04,BBCA,a00cc842c3a7a11461b7f760e11b47f43425e66769f8aa2533665f0a316672e0,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,136,96,positive,class_76d02ef033be7532,legacy_hard_case,google_news_rss,2026-04-21 08:13:14,BMRI,09b94e1f70dda1c9fdc7583db719cc647963b5b7e0163ead9b825f1bf4830b9c,active_test_148,none
candidate-c,sentiment-eval-candidate-v1,train,137,579,neutral,class_0ca003c7ede45e18,legacy_hard_case,google_news_rss,2026-04-21 08:13:14,BMRI,5b7dcc576ea960a2c47d58f918125d3beb448249f767129d1ad6db8cc6d71ecc,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,138,2,positive,class_dabac8ef9bdb417e,legacy_hard_case,google_news_rss,2026-04-21 08:11:52,BMRI,35a61c38081adfe957bcedab34df73822c38ce20718e605bc36803e0788e5a20,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,140,1863,neutral,class_a7f0233401fcc961,representative_random,google_news_rss,2026-04-21 07:16:00,BMRI,7a093704594a94a5ed738b3a5f7e01ca50939d482552f31aba13d543ba1c6b4d,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,142,656,neutral,class_b8030de2f980065e,legacy_hard_case,google_news_rss,2026-04-20 17:52:54,BMRI,f2c059bf85a7d62b865e107d5a6fcceb934e3cfcbc6124bd0e860d51ba99c618,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,143,448,positive,class_8d7e2acbcbff097d,legacy_hard_case,business_site_search,2026-04-21 13:28:20,BMRI,6d17fc398e28fb1b16f5c40df9b159870141498d1928683bf089bc0f99b2d6a8,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,144,429,positive,class_0fd8c1a72babf30a,legacy_hard_case,business_site_search,2026-04-21 08:52:54,BMRI,f977dc4de04a37769e3c5c67f7ca8690721583ac4c524d6c5e21f17a04d4f8a5,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,145,813,positive,class_2f1e73e59c6aa7fb,legacy_hard_case,rss_local,2026-04-21 15:23:34,BMRI,77fe5c700a8285198a57da7200f687efd82a47cc00f4ea5c1ed398c87d1c2afb,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,146,709,positive,class_c4cc9eeb8aebd2ed,legacy_hard_case,rss_local,2026-04-21 15:13:36,BMRI,588994851af46de55961843afd686c3c9a712c6f5c9d161674d23b6c8181eac5,r5b_153,none
candidate-c,sentiment-eval-candidate-v1,train,150,452,neutral,class_32722cc43d483c28,legacy_hard_case,google_news_rss,2026-04-21 03:50:15,GOTO,3fe8c9bfde5c29a66b88814102fc41779ac34167c50b250685e3d581513c14e6,r5b_153,none
candidate-c,sentiment-eval-candidate-v1,train,151,752,positive,class_678ac0bd86d22246,legacy_hard_case,google_news_rss,2026-04-20 02:13:23,GOTO,8940639a62710945c93a240fac88dab06594aeb0a9a2acbde60db6a9a2d2384f,active_test_148,none
candidate-c,sentiment-eval-candidate-v1,train,153,1756,neutral,class_9b65f378e7d7aeb9,representative_random,business_site_search,2026-04-21 08:53:23,GOTO,b16e19d0b348cc7910f3c389f05ac151179df289d562b5ab6b819611693d213e,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,154,1582,neutral,class_0e0088ab36e55def,representative_random,business_site_search,2026-04-21 08:53:23,GOTO,ac9d24c4877a6f56a64796a598b8bc163752d608dcd1bc9d71251ed38dacb0e8,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,156,1791,neutral,class_b1eceb1e91b5ea48,representative_random,business_site_search,2026-05-04 06:40:17,GOTO,56248f7eb51c87cb5624f9e9515c0c5537f171289c544fbd035a2d0abbf4e6fb,no_known_test_exposure,none
candidate-c,sentiment-eval-candidate-v1,train,157,1158,neutral,class_38848b14b9ccca3f,representative_random,google_news_rss,2026-04-13 07:00:00,INDF,acefde614b28cad24a8899d39dfbd1a88cb691640488affd67b8c2b6214d601b,no_known_test_exposure,none
