left_split,right_split,left_article_id,right_article_id,similarity,overlap_type,left_label,right_label,left_sample_method,right_sample_method,left_source_path,right_source_path,left_row_number,right_row_number
active_train,active_validation,960,1373,0.941935,near_duplicate_title,neutral,neutral,,,storage/app/sentiment_finetune/train.jsonl,storage/app/sentiment_finetune/val.jsonl,26,51
active_train,active_validation,293,295,0.992958,near_duplicate_title,neutral,neutral,,,storage/app/sentiment_finetune/train.jsonl,storage/app/sentiment_finetune/val.jsonl,86,96
active_train,active_validation,293,295,0.992958,near_duplicate_text,neutral,neutral,,,storage/app/sentiment_finetune/train.jsonl,storage/app/sentiment_finetune/val.jsonl,86,96
active_train,active_validation,293,294,0.992958,near_duplicate_title,neutral,neutral,,,storage/app/sentiment_finetune/train.jsonl,storage/app/sentiment_finetune/val.jsonl,86,132
active_train,active_validation,293,294,0.992958,near_duplicate_text,neutral,neutral,,,storage/app/sentiment_finetune/train.jsonl,storage/app/sentiment_finetune/val.jsonl,86,132
active_train,active_validation,1835,1687,0.927911,near_duplicate_text,neutral,neutral,,,storage/app/sentiment_finetune/train.jsonl,storage/app/sentiment_finetune/val.jsonl,274,49
active_train,active_validation,1532,1576,0.926174,near_duplicate_title,neutral,neutral,,,storage/app/sentiment_finetune/train.jsonl,storage/app/sentiment_finetune/val.jsonl,311,36
active_train,active_validation,296,295,0.952055,near_duplicate_title,neutral,neutral,,,storage/app/sentiment_finetune/train.jsonl,storage/app/sentiment_finetune/val.jsonl,436,96
active_train,active_validation,296,295,0.952055,near_duplicate_text,neutral,neutral,,,storage/app/sentiment_finetune/train.jsonl,storage/app/sentiment_finetune/val.jsonl,436,96
active_train,active_validation,296,294,0.952055,near_duplicate_title,neutral,neutral,,,storage/app/sentiment_finetune/train.jsonl,storage/app/sentiment_finetune/val.jsonl,436,132
active_train,active_validation,296,294,0.952055,near_duplicate_text,neutral,neutral,,,storage/app/sentiment_finetune/train.jsonl,storage/app/sentiment_finetune/val.jsonl,436,132
active_train,active_validation,1783,1576,0.939597,near_duplicate_title,neutral,neutral,,,storage/app/sentiment_finetune/train.jsonl,storage/app/sentiment_finetune/val.jsonl,582,36
active_train,active_validation,1895,1894,0.92543,near_duplicate_text,neutral,neutral,,,storage/app/sentiment_finetune/train.jsonl,storage/app/sentiment_finetune/val.jsonl,692,98
active_train,active_test_candidate,402,371,0.960526,near_duplicate_title,neutral,neutral,,,storage/app/sentiment_finetune/train.jsonl,storage/app/sentiment_finetune/test.jsonl,23,93
active_train,active_test_candidate,402,371,0.960526,near_duplicate_text,neutral,neutral,,,storage/app/sentiment_finetune/train.jsonl,storage/app/sentiment_finetune/test.jsonl,23,93
active_train,active_test_candidate,104,479,0.92053,near_duplicate_title,negative,negative,,,storage/app/sentiment_finetune/train.jsonl,storage/app/sentiment_finetune/test.jsonl,102,120
active_train,active_test_candidate,574,1348,0.931973,near_duplicate_title,neutral,neutral,,,storage/app/sentiment_finetune/train.jsonl,storage/app/sentiment_finetune/test.jsonl,329,39
active_train,active_test_candidate,574,1348,0.921466,near_duplicate_text,neutral,neutral,,,storage/app/sentiment_finetune/train.jsonl,storage/app/sentiment_finetune/test.jsonl,329,39
active_train,active_test_candidate,1617,1669,0.933333,near_duplicate_title,neutral,neutral,,,storage/app/sentiment_finetune/train.jsonl,storage/app/sentiment_finetune/test.jsonl,390,134
active_train,active_test_candidate,125,479,0.933775,near_duplicate_title,negative,negative,,,storage/app/sentiment_finetune/train.jsonl,storage/app/sentiment_finetune/test.jsonl,401,120
active_train,active_test_candidate,684,873,0.927632,near_duplicate_title,positive,positive,,,storage/app/sentiment_finetune/train.jsonl,storage/app/sentiment_finetune/test.jsonl,414,29
active_train,active_test_candidate,91,90,0.93038,near_duplicate_title,neutral,neutral,,,storage/app/sentiment_finetune/train.jsonl,storage/app/sentiment_finetune/test.jsonl,467,131
active_train,active_test_candidate,91,90,0.964286,near_duplicate_text,neutral,neutral,,,storage/app/sentiment_finetune/train.jsonl,storage/app/sentiment_finetune/test.jsonl,467,131
active_train,active_test_candidate,1069,371,0.960526,near_duplicate_title,neutral,neutral,,,storage/app/sentiment_finetune/train.jsonl,storage/app/sentiment_finetune/test.jsonl,489,93
active_train,active_test_candidate,1069,371,0.960526,near_duplicate_text,neutral,neutral,,,storage/app/sentiment_finetune/train.jsonl,storage/app/sentiment_finetune/test.jsonl,489,93
active_train,r5b_hard_case_diagnostic,402,371,0.960526,near_duplicate_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,23,15
active_train,r5b_hard_case_diagnostic,402,371,0.960526,near_duplicate_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,23,15
active_train,r5b_hard_case_diagnostic,293,295,0.992958,near_duplicate_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,86,23
active_train,r5b_hard_case_diagnostic,293,295,0.992958,near_duplicate_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,86,23
active_train,r5b_hard_case_diagnostic,1499,1524,0.931596,near_duplicate_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,296,72
active_train,r5b_hard_case_diagnostic,1532,1783,0.932886,near_duplicate_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,311,134
active_train,r5b_hard_case_diagnostic,296,295,0.952055,near_duplicate_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,436,23
active_train,r5b_hard_case_diagnostic,296,295,0.952055,near_duplicate_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,436,23
active_train,r5b_hard_case_diagnostic,1069,371,0.960526,near_duplicate_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,489,15
active_train,r5b_hard_case_diagnostic,1069,371,0.960526,near_duplicate_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,489,15
active_train,r5b_hard_case_diagnostic,652,1382,0.938776,near_duplicate_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,513,137
active_train,r5b_hard_case_diagnostic,1838,1807,0.933775,near_duplicate_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,581,12
active_train,r5b_hard_case_diagnostic,1838,1807,0.922794,near_duplicate_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,581,12
active_train,r5b_hard_case_diagnostic,1815,1807,0.932331,near_duplicate_text,positive,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,676,12
active_train,r5b_hard_case_diagnostic,1895,1896,0.959184,near_duplicate_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,692,82
active_train,r5b_representative_diagnostic,1500,1125,0.951501,near_duplicate_text,neutral,neutral,,representative_random,storage/app/sentiment_finetune/train.jsonl,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,323,751
active_validation,active_validation,295,294,0.992958,near_duplicate_title,neutral,neutral,,,storage/app/sentiment_finetune/val.jsonl,storage/app/sentiment_finetune/val.jsonl,96,132
active_validation,active_validation,295,294,0.992958,near_duplicate_text,neutral,neutral,,,storage/app/sentiment_finetune/val.jsonl,storage/app/sentiment_finetune/val.jsonl,96,132
active_validation,active_test_candidate,1141,978,0.938511,near_duplicate_title,negative,negative,,,storage/app/sentiment_finetune/val.jsonl,storage/app/sentiment_finetune/test.jsonl,28,20
active_validation,r5b_hard_case_diagnostic,1576,1783,0.932886,near_duplicate_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/val.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,36,134
active_validation,r5b_hard_case_diagnostic,1687,1835,0.927911,near_duplicate_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/val.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,49,46
active_validation,r5b_hard_case_diagnostic,1373,960,0.935484,near_duplicate_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/val.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,51,117
active_validation,r5b_hard_case_diagnostic,294,295,0.992958,near_duplicate_title,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/val.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,132,23
active_validation,r5b_hard_case_diagnostic,294,295,0.992958,near_duplicate_text,neutral,neutral,,legacy_hard_case,storage/app/sentiment_finetune/val.jsonl,output/prediction_research/sentiment_r5b_locked_tests/legacy_hard_case_test.jsonl,132,23
active_test_candidate,active_test_candidate,1569,1633,0.974194,near_duplicate_title,neutral,neutral,,,storage/app/sentiment_finetune/test.jsonl,storage/app/sentiment_finetune/test.jsonl,52,105
active_test_candidate,active_test_candidate,1569,1633,0.989091,near_duplicate_text,neutral,neutral,,,storage/app/sentiment_finetune/test.jsonl,storage/app/sentiment_finetune/test.jsonl,52,105
active_test_candidate,r5b_representative_diagnostic,84,83,0.929487,near_duplicate_title,neutral,neutral,,representative_random,storage/app/sentiment_finetune/test.jsonl,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,51,572
active_test_candidate,r5b_representative_diagnostic,84,297,0.929487,near_duplicate_title,neutral,neutral,,representative_random,storage/app/sentiment_finetune/test.jsonl,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,51,785
r5b_representative_diagnostic,r5b_representative_diagnostic,679,499,0.932432,near_duplicate_title,neutral,neutral,representative_random,representative_random,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,59,437
r5b_representative_diagnostic,r5b_representative_diagnostic,633,906,0.932432,near_duplicate_title,neutral,neutral,representative_random,representative_random,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,70,104
r5b_representative_diagnostic,r5b_representative_diagnostic,527,528,0.936027,near_duplicate_title,neutral,neutral,representative_random,representative_random,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,96,733
r5b_representative_diagnostic,r5b_representative_diagnostic,1637,761,0.939597,near_duplicate_title,neutral,neutral,representative_random,representative_random,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,139,562
r5b_representative_diagnostic,r5b_representative_diagnostic,1637,660,0.936455,near_duplicate_title,neutral,neutral,representative_random,representative_random,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,139,614
r5b_representative_diagnostic,r5b_representative_diagnostic,1897,1671,0.961783,near_duplicate_title,neutral,neutral,representative_random,representative_random,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,191,717
r5b_representative_diagnostic,r5b_representative_diagnostic,1897,1671,0.928118,near_duplicate_text,neutral,neutral,representative_random,representative_random,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,191,717
r5b_representative_diagnostic,r5b_representative_diagnostic,1897,1898,0.93038,near_duplicate_title,neutral,neutral,representative_random,representative_random,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,191,824
r5b_representative_diagnostic,r5b_representative_diagnostic,1604,1553,0.958466,near_duplicate_title,neutral,neutral,representative_random,representative_random,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,193,526
r5b_representative_diagnostic,r5b_representative_diagnostic,1837,1808,0.930233,near_duplicate_text,neutral,neutral,representative_random,representative_random,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,399,529
r5b_representative_diagnostic,r5b_representative_diagnostic,907,1110,0.933775,near_duplicate_title,neutral,neutral,representative_random,representative_random,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,415,596
r5b_representative_diagnostic,r5b_representative_diagnostic,634,1110,0.933775,near_duplicate_title,neutral,neutral,representative_random,representative_random,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,417,596
r5b_representative_diagnostic,r5b_representative_diagnostic,1311,557,0.943894,near_duplicate_title,neutral,negative,representative_random,representative_random,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,453,536
r5b_representative_diagnostic,r5b_representative_diagnostic,972,1780,0.973684,near_duplicate_title,neutral,neutral,representative_random,representative_random,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,498,696
r5b_representative_diagnostic,r5b_representative_diagnostic,972,1780,0.962343,near_duplicate_text,neutral,neutral,representative_random,representative_random,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,498,696
r5b_representative_diagnostic,r5b_representative_diagnostic,678,1110,0.933775,near_duplicate_title,neutral,neutral,representative_random,representative_random,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,504,596
r5b_representative_diagnostic,r5b_representative_diagnostic,498,1110,0.933775,near_duplicate_title,neutral,neutral,representative_random,representative_random,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,511,596
r5b_representative_diagnostic,r5b_representative_diagnostic,761,660,0.929293,near_duplicate_title,neutral,neutral,representative_random,representative_random,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,562,614
r5b_representative_diagnostic,r5b_representative_diagnostic,83,297,0.99359,near_duplicate_title,neutral,neutral,representative_random,representative_random,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,572,785
r5b_representative_diagnostic,r5b_representative_diagnostic,83,297,0.995146,near_duplicate_text,neutral,neutral,representative_random,representative_random,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,572,785
r5b_representative_diagnostic,r5b_representative_diagnostic,1671,1898,0.929936,near_duplicate_title,neutral,neutral,representative_random,representative_random,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,717,824
r5b_representative_diagnostic,r5b_representative_diagnostic,528,472,0.936027,near_duplicate_title,neutral,neutral,representative_random,representative_random,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,output/prediction_research/sentiment_r5b_locked_tests/representative_random_test.jsonl,733,847
